episode,reward,timestep,avg_reward_20,policy_loss,value_loss
72,381.19177,13288,165.11409,0.004026922397315502,6865.3896484375
73,184.86012,13408,161.47487,0.0015244452515617013,2041.5511474609375
74,181.12036,13512,151.54097,-0.06243523210287094,3512.115234375
75,135.65872,13512,151.08908,-0.07174801826477051,1385.7431640625
76,200.19662,13544,153.76825,0.006763073615729809,2765.280517578125
77,104.35383,13592,149.6863,-0.013705842196941376,504.0877380371094
78,169.33286,14176,151.866,-0.009607897140085697,2432.034912109375
79,128.79488,14272,152.27544,-0.04896370694041252,1116.316650390625
80,90.25757,14296,153.54372,-0.09528832137584686,1225.929931640625
81,95.3175,14360,151.30038,0.03518964722752571,700.1040649414062
82,206.43712,14480,150.40128,0.10655034333467484,3215.233642578125
83,127.60285,14528,150.48778,-0.02096565254032612,1521.5677490234375
84,108.24352,14640,147.67331,0.022543614730238914,937.993896484375
85,131.17328,14704,146.05185,0.07713165134191513,1180.9151611328125
86,181.44026,14936,150.6736,-0.0012758553493767977,3060.23974609375
87,79.88413,15008,149.28282,-0.018100593239068985,848.3923950195312
88,107.72033,15208,148.64609,0.06360067427158356,1035.512451171875
89,84.86429,15280,146.77864,0.057352591305971146,938.7369995117188
90,105.30662,15288,143.62991,-0.026208335533738136,833.5975952148438
91,94.53142,15384,144.9144,-0.02237616293132305,967.60009765625
92,151.92303,15440,133.45097,-0.0032058716751635075,1677.4495849609375
93,115.65928,15544,129.99094,0.03523102030158043,1094.7747802734375
94,115.83305,15608,126.72656,-0.0012370808981359005,948.6824340820312
95,110.75105,15688,125.48116,0.14075158536434174,1400.7821044921875
96,80.4414,15912,119.49341,0.02417704463005066,672.4472045898438
97,122.10325,15944,120.38088,-0.028017811477184296,967.8604736328125
98,78.24944,15968,115.82672,-0.04389117658138275,536.5388793945312
99,130.13599,15984,115.893776,-0.03845198079943657,1772.5806884765625
100,105.83455,16032,116.67262,-0.07073276489973068,564.8969116210938
101,103.424675,16320,117.077965,0.047039058059453964,806.4494018554688
102,113.43883,16360,112.42806,0.025240715593099594,849.5973510742188
103,118.26115,16400,111.960976,0.01599142514169216,1455.5172119140625
104,127.11355,16472,112.90448,-0.046830158680677414,1397.395751953125
105,115.51191,16560,112.121414,-0.024270441383123398,950.21337890625
106,97.179886,16592,107.90839,-0.03981756418943405,510.5157775878906
107,128.51321,16672,110.33984,0.06719660013914108,1583.671875
108,153.97972,16704,112.65282,0.03057701326906681,1335.018310546875
109,156.49399,16752,116.23429,-0.034320514649152756,1391.162109375
110,50.612938,16856,113.49961,-0.08638162910938263,1629.128662109375
111,125.2237,16960,115.034225,-0.0006073815748095512,657.16357421875
112,108.33921,17232,112.85503,-0.028551802039146423,676.8154296875
113,116.936584,17240,112.9189,0.015711123123764992,811.8347778320312
114,119.51894,17240,113.10321,0.02766742929816246,827.4324340820312
115,108.52557,17248,112.99193,0.0023975567892193794,1626.005126953125
116,148.8737,17272,116.41355,-0.0004147981235291809,617.7562255859375
117,126.10294,17344,116.613525,-0.010735535062849522,967.178466796875
118,68.67981,17424,116.135056,0.01985165663063526,2257.520263671875
119,73.11558,17544,113.28402,0.04440579190850258,2071.677734375
120,138.24219,17672,114.9044,0.07974019646644592,1740.1080322265625
121,106.00701,17688,115.03352,-0.06921188533306122,853.6788330078125
122,187.64687,17832,118.743935,0.014830988831818104,2674.390625
123,115.88891,17872,118.62532,-0.09487369656562805,551.7236938476562
124,104.85697,17896,117.512474,0.05283988639712334,573.9854736328125
125,110.54922,18008,117.26434,-0.08296026289463043,550.2003784179688
126,153.86952,18024,120.09884,0.11013089865446091,1056.517333984375
127,106.87618,18152,119.01699,-0.05192595347762108,402.3381652832031
128,140.36784,18184,118.33639,0.004927727393805981,1204.4739990234375
129,126.00553,18256,116.811966,0.013424782082438469,772.3167114257812
130,105.882256,18440,119.57544,0.009601346217095852,638.1887817382812
131,114.89881,18504,119.05919,0.026593592017889023,567.1129150390625
132,87.47773,18504,118.01613,0.026262767612934113,608.1994018554688
133,139.7834,18624,119.15846,0.0032627605833113194,702.837890625
134,81.466255,18760,117.25582,-0.06822353601455688,1442.025146484375
135,84.66281,18808,116.06268,-0.0684334933757782,502.41326904296875
136,159.29541,18936,116.58376,-0.02087472751736641,1121.9713134765625
137,125.01461,18944,116.52934,-0.0557088665664196,499.24908447265625
138,181.78064,19056,122.1844,-0.0024607521481812,1481.6737060546875
139,118.66987,19176,124.46211,-0.11097314208745956,643.383056640625
140,117.83568,19256,123.44179,0.05136152729392052,664.634521484375
141,129.26706,19272,124.60478,-0.06512288749217987,549.4100341796875
142,93.56023,19464,119.90045,-0.018380295485258102,682.2398071289062
143,113.86164,19568,119.79909,0.12698177993297577,624.1266479492188
144,114.749405,19680,120.29372,-0.025254979729652405,366.1825256347656
145,148.63623,19712,122.19806,-0.02119755744934082,480.677734375
146,89.443146,19896,118.97673,0.02289038896560669,296.686279296875
147,167.38683,19976,122.00226,-0.04502808675169945,591.533447265625
148,271.99207,20024,128.58347,0.0005294575239531696,2800.6279296875
149,100.90147,20024,127.32827,-0.07340556383132935,369.1507568359375
150,631.40137,20160,153.60422,-0.0020815785974264145,13385.12109375
151,193.27524,20200,157.52304,0.0618048757314682,2252.626953125
152,96.06352,20344,157.95233,-0.031902410089969635,919.2205200195312
153,118.996574,20360,156.913,0.007974952459335327,915.0191040039062
154,171.99777,20464,161.43958,0.017172042280435562,1123.1925048828125
155,121.25982,20488,163.26942,-0.07043410837650299,387.1496276855469
156,115.10809,20536,161.06006,-0.004624485969543457,388.20819091796875
157,158.00357,20680,162.70952,0.0067259157076478004,1018.0352783203125
158,177.61292,20728,162.50113,-0.04944691061973572,1184.3353271484375
159,163.20418,20736,164.72783,0.014532798901200294,1772.9996337890625
160,113.05847,20808,164.48898,0.14941447973251343,352.2957763671875
161,110.347595,20888,163.54301,0.0187188982963562,487.5294494628906
162,204.15521,21224,169.07275,0.013991646468639374,952.9379272460938
163,106.665695,21256,168.71295,-0.016392100602388382,580.6156616210938
164,628.9447,21984,194.42273,0.015290644951164722,15154.3623046875
165,444.4868,22352,209.21526,-0.011885684914886951,2833.804443359375
166,296.64694,22608,219.57544,-0.01633898727595806,2832.0810546875
167,577.31256,22688,240.07173,-0.0049117496237158775,6257.9912109375
168,546.2387,22744,253.78406,0.0027854889631271362,7638.189453125
169,436.25317,22816,270.55167,0.010264120064675808,1554.8790283203125
170,440.2305,22896,260.9931,0.040847230702638626,1251.1634521484375
171,495.52826,23264,276.10577,0.03406393900513649,1938.19775390625
172,417.8269,23992,292.19394,0.01673542708158493,730.2626342773438
173,477.53583,24360,310.12088,0.04950808361172676,2604.59619140625
174,260.85565,24568,314.56378,-0.04139013588428497,3263.48193359375
175,298.89597,24616,323.44556,-0.011695163324475288,6568.97119140625
176,292.90094,24696,332.33524,0.025351932272315025,3333.16748046875
177,336.80295,24800,341.2752,0.020208727568387985,4974.912109375
178,312.16675,24824,348.00287,0.008114575408399105,6012.18798828125
179,219.66837,25080,350.8261,-0.029121175408363342,7831.1435546875
180,272.40176,25112,358.79327,0.02001180313527584,5280.8486328125
181,201.62283,26096,363.35703,-0.021979043260216713,8347.62890625
182,178.72299,26128,362.08542,0.01425937283784151,5213.63427734375
183,351.92624,26240,374.34845,0.0737813413143158,1336.3759765625
184,116.48016,26472,348.72522,0.04903344810009003,5611.1259765625
185,329.24554,26576,342.96313,-0.03159104287624359,667.9231567382812
186,152.9491,26624,335.77826,-0.12675070762634277,1045.29638671875
187,286.28284,26808,321.22675,0.0012130433460697532,277.87176513671875
188,340.64136,27088,310.94693,0.04589427635073662,1279.8372802734375
189,405.26715,27120,309.39758,0.06894565373659134,2318.060546875
190,96.65823,27384,292.21896,0.08636154979467392,353.7794189453125
191,194.17131,27568,277.15112,0.04785570129752159,806.2882080078125
192,81.84234,27624,260.35193,-0.0355370007455349,250.23086547851562
193,276.57117,27624,250.30368,0.0542299710214138,2769.259765625
194,330.98834,27640,253.81033,0.07925087958574295,3925.762451171875
195,45.72242,27704,241.15166,0.02751130238175392,818.9971923828125
196,89.815254,27912,230.99739,0.04505183547735214,585.7057495117188
197,130.42056,27960,220.67825,-0.0464617945253849,380.54168701171875
198,520.9587,27960,231.11783,0.08535553514957428,10094.666015625
199,88.44676,28088,224.55673,0.0683729350566864,445.8144836425781
200,85.175026,28128,215.1954,0.07301356643438339,453.13519287109375
201,515.3799,28416,230.88327,0.03781266137957573,9217.2802734375
202,141.12155,28520,229.0032,-0.04263140261173248,304.34259033203125
203,704.12555,28632,246.61316,-0.0017645483603700995,18522.947265625
204,121.31794,28696,246.85506,-0.08882703632116318,1051.9278564453125
205,219.0908,28712,241.34732,0.015439019538462162,764.9373168945312
206,143.51013,28744,240.87537,0.006381163373589516,1027.3814697265625
207,210.86804,28800,237.10464,0.026328496634960175,921.7239379882812
208,158.44344,29120,227.99472,-0.02777170203626156,814.8687744140625
209,273.49484,29728,221.4061,-0.039835575968027115,2982.404541015625
210,543.6166,30424,243.75403,-0.019917400553822517,6197.42236328125
211,484.9865,30528,258.29477,0.0018954334082081914,5290.328125
212,503.08603,30656,279.35696,0.0308533962816,5187.59765625
213,477.70486,30704,289.41367,-0.040694765746593475,5893.14453125
214,456.0826,30752,295.66837,0.012861335650086403,4519.8564453125
215,411.3935,30808,313.95193,0.009542154148221016,933.0526123046875
216,455.01825,31128,332.2121,-0.032178476452827454,3958.39453125
217,441.91425,31704,347.78674,-0.002207211684435606,2060.774658203125
218,228.87535,31880,333.1826,-0.04947179555892944,1336.2445068359375
219,325.7493,32056,345.04773,0.0252775140106678,1918.7801513671875
220,558.9359,32432,368.73578,0.03817436099052429,4843.3916015625
221,478.19907,32536,366.87677,-0.02461899258196354,2354.4638671875
222,386.96973,32720,379.16913,-0.05562834069132805,1663.210205078125
223,235.89456,32760,355.7576,-0.04709956794977188,3315.033935546875
224,324.47723,32928,365.91556,-0.0019335260149091482,2153.000244140625
225,90.13869,32976,359.46796,0.007951796054840088,4291.65234375
226,450.86816,33712,374.83582,-0.019414590671658516,3959.27294921875
227,381.0144,33888,383.34317,0.020002206787467003,1550.909423828125
228,316.48505,33912,391.24524,0.012492057867348194,2092.797607421875
229,402.25433,34064,397.6832,-0.013692636042833328,2033.71044921875
230,560.4031,34440,398.52255,0.013839843682944775,4632.7763671875
231,152.2826,34480,381.8874,0.008550882339477539,1554.939697265625
232,446.59003,34544,379.06253,0.037903621792793274,2407.623779296875
233,311.74823,34768,370.76468,0.02257607877254486,2068.376220703125
234,589.614,34936,377.44125,0.01705525442957878,7070.41064453125
235,295.6774,35088,371.65546,-0.025080570951104164,2837.21630859375
236,172.79587,35376,357.54437,-0.01709512621164322,909.7437133789062
237,421.75558,35584,356.53638,-0.050125665962696075,3947.43701171875
238,397.79547,35664,364.9824,-0.02824745886027813,5104.392578125
239,574.0321,35896,377.39655,0.0062801167368888855,4969.32470703125
240,89.93317,35904,353.9464,-0.03915109857916832,722.5062255859375
241,729.29944,36208,366.50143,-0.033925656229257584,23036.95703125
242,249.59888,36360,359.6329,-0.04346358776092529,1447.6854248046875
243,111.01783,36440,353.38904,-0.014793687500059605,508.8813781738281
244,362.98297,36680,355.31436,-0.006333035882562399,5820.3271484375
245,652.32495,36944,383.42368,-0.01586509868502617,10893.69921875
246,587.5492,37096,390.25775,0.00592484837397933,6116.7841796875
247,84.35889,37216,375.42496,-0.022662388160824776,1673.7718505859375
248,665.42,37384,392.87167,-0.06261614710092545,13085.9765625
249,108.120255,37504,378.16498,-0.051543183624744415,1964.792724609375
250,356.9342,37656,367.99155,-0.0037175354082137346,2729.46630859375
251,70.02673,37856,363.87875,-0.009002902545034885,2689.261474609375
252,454.8739,37912,364.29294,-0.04547666385769844,3558.678466796875
253,638.31714,38216,380.6214,0.004330031108111143,9265.1298828125
254,681.0172,38368,385.1916,0.02000080794095993,12124.6875
255,406.90445,38456,390.7529,-0.0472058467566967,4348.55615234375
256,468.22784,38688,405.5245,-0.04328705742955208,2462.857666015625
257,474.77307,39392,408.17535,-0.033756058663129807,3606.010498046875
258,667.18713,39664,421.64496,-0.0008801768417470157,6825.083984375
259,351.77203,39720,410.53198,-0.017630482092499733,1792.10546875
260,570.0292,39864,434.5367,0.0057228365913033485,2749.673583984375
261,651.66235,39920,430.65488,0.016108449548482895,4665.84423828125
262,689.29626,40224,452.63974,-0.007192421704530716,6833.56201171875
263,504.2948,40232,472.30362,-0.038880668580532074,3682.04541015625
264,84.80267,40488,458.3946,-0.02150958776473999,14011.8544921875
265,638.4082,40696,457.6988,-0.024191169068217278,2969.051025390625
266,350.01532,41400,445.8221,-0.005144278984516859,6580.193359375
267,244.63846,41608,453.83612,-0.025283636525273323,6004.8203125
268,603.5176,41672,450.7409,-0.02945876494050026,6465.33740234375
269,676.5989,41728,479.16486,-0.011606893502175808,8469.7373046875
270,319.6997,41760,477.30313,-0.06285542994737625,3122.80419921875
271,328.0327,41848,490.20352,0.011052079498767853,3580.091796875
272,374.6344,41920,486.1915,-0.05848748981952667,4941.89990234375
273,125.08892,42048,460.53012,-0.21561506390571594,3586.82861328125
274,349.2058,42328,443.9395,0.02290317602455616,1726.972900390625
275,169.05804,42584,432.04718,-0.014722762629389763,7304.73779296875
276,281.6186,42728,422.71674,-0.013144638389348984,3072.272705078125
277,126.962135,42824,405.32617,0.058690689504146576,5983.7412109375
278,127.9033,43368,378.362,0.011532166041433811,1882.522705078125
279,334.12292,43408,377.47952,-0.007871711626648903,582.9199829101562
280,513.76746,43592,374.66644,0.008885291405022144,5136.45361328125
281,367.68726,43736,360.46768,-0.021574590355157852,672.6096801757812
282,105.41253,43816,331.2735,-0.10572557151317596,738.5909423828125
283,50.96116,43920,308.6068,0.03795488551259041,3481.9609375
284,362.7809,43928,322.5057,0.018647730350494385,2272.456787109375
285,92.57326,44168,295.21393,-0.1640659123659134,625.5447998046875
286,364.7877,44336,295.95258,-0.019781531766057014,1839.632080078125
287,150.00354,44528,291.22083,0.03613574057817459,378.5696716308594
288,536.7024,44592,287.88007,-0.0020874752663075924,8329.296875
289,678.95337,44736,287.9978,-0.001095350133255124,15295.8193359375
290,320.8357,44968,288.0546,-0.0014997875550761819,2473.12060546875
291,243.15709,45000,283.81085,0.014876777306199074,2399.854248046875
292,85.82676,45064,269.37042,-0.06302375346422195,535.6746215820312
293,193.01839,45120,272.7669,-0.05527429282665253,643.6097412109375
294,111.16854,45136,260.86505,-0.019178714603185654,357.7948303222656
295,158.90186,45144,260.35724,-0.05416729301214218,386.14532470703125
296,119.79876,45328,252.26627,-0.08745875954627991,786.1013793945312
297,568.56445,45824,274.34637,0.04140673205256462,7327.76220703125
298,723.331,46344,304.11777,0.044836677610874176,20411.578125
299,294.82178,46384,302.1527,0.011124341748654842,2372.8583984375
300,279.6404,46664,290.44635,0.0060592833906412125,3245.23876953125
301,301.38007,46832,287.13098,0.010386724956333637,1719.950439453125
302,610.2423,46976,312.37247,0.02929875999689102,10626.4560546875
303,514.0305,47008,335.52594,0.0066869063302874565,6964.490234375
304,71.7901,47048,320.97638,-0.09153609722852707,2739.19970703125
305,526.796,47152,342.6875,0.07993824779987335,5771.46630859375
306,262.38867,47272,337.56757,0.027011608704924583,977.742919921875
307,492.29053,47336,354.68195,0.016773786395788193,3557.462158203125
308,132.9799,47776,334.4958,0.04947277158498764,4070.430908203125
309,313.02438,48048,316.19937,0.09443473815917969,654.4323120117188
310,133.21806,48152,306.81848,-0.06600405275821686,1609.4892578125
311,389.137,48312,314.1175,0.024974675849080086,3474.855712890625
312,123.105415,48800,315.98145,-0.024405494332313538,5505.84326171875
313,209.88272,48984,316.82465,-0.008197435177862644,2236.322998046875
314,294.70908,48984,326.00165,0.0088107381016016,1601.1976318359375
315,289.43652,49016,332.52838,-0.012242169119417667,516.2716064453125
316,336.46054,49056,343.36145,-0.025643611326813698,1380.385009765625
317,290.07162,49072,329.43683,-0.02762196958065033,824.4996337890625
318,374.78952,49472,312.00974,-0.027871550992131233,3935.22607421875
319,171.14185,49792,305.82578,-0.009880896657705307,1861.718994140625
320,402.96332,50160,311.9919,-0.011565189808607101,3310.818115234375
321,228.55249,50416,308.35052,-0.022932637482881546,1820.4232177734375
322,248.8777,50512,290.2823,0.0556851290166378,871.3428344726562
323,379.05103,50992,283.5333,0.051504310220479965,2073.86328125
324,378.93463,51024,298.89053,0.02769351750612259,3162.310791015625
325,291.15326,51064,287.1084,-0.019025461748242378,1236.8175048828125
326,431.9961,51480,295.58878,-0.015582643449306488,3496.259521484375
327,359.32214,51536,288.94037,-0.026097452268004417,3089.462646484375
328,422.76846,51800,303.4298,-0.0020683258771896362,4171.60888671875
329,155.39565,52040,295.54834,-0.008587864227592945,620.0463256835938
330,229.96231,52136,300.38556,-0.03250304237008095,1128.42041015625
331,543.42773,52424,308.1001,0.0014556034002453089,7053.50244140625
332,376.8642,52520,320.78806,-0.027174079790711403,1090.414794921875
333,247.08664,52560,322.64825,0.01906365156173706,1294.511474609375
334,160.2374,52792,315.92462,0.025601016357541084,1609.1629638671875
335,263.46118,52808,314.6259,-0.022802595049142838,1782.306640625
336,275.5468,53184,311.58017,0.0018004722660407424,1637.853515625
337,362.04852,53840,315.17902,0.02974715270102024,1350.2144775390625
338,336.92874,53960,313.286,0.01094699464738369,3699.35986328125
339,210.41743,53960,315.24982,-0.08907604962587357,2494.6220703125
340,353.85614,54048,312.7944,-0.024822920560836792,1907.7371826171875
341,327.45837,54432,317.73972,-0.0037005909252911806,1308.86669921875
342,151.57692,54488,312.8747,0.09906982630491257,426.2222900390625
343,272.9029,54568,307.5673,-0.00627877889201045,646.7239379882812
344,503.5655,54688,313.79883,0.05669000372290611,4515.2998046875
345,113.42053,54768,304.91217,0.1160217821598053,2505.748291015625
346,515.08057,54816,309.06638,-0.007303063292056322,5563.80908203125
347,171.21642,54888,299.6611,0.07983338087797165,1348.808349609375
348,442.32764,54944,300.63907,0.023037565872073174,8250.8134765625
349,558.36316,55256,320.78745,0.06623265892267227,14131.4736328125
350,183.06544,55504,318.4426,0.07930906116962433,1512.1094970703125
351,141.92764,55584,298.3676,0.0203840434551239,1282.100830078125
352,326.83914,55688,295.8664,-0.0022741735447198153,2621.6240234375
353,284.41714,55720,297.73288,0.023573188111186028,1709.811767578125
354,114.418564,55784,295.44196,-0.04187358543276787,1904.996337890625
355,114.31751,56008,287.98474,-0.16519056260585785,1424.8043212890625
356,80.9278,56064,278.25378,0.035482726991176605,3790.158447265625
357,104.84396,56168,265.39355,0.1059531569480896,1338.1409912109375
358,471.1159,56168,272.1029,-0.060312844812870026,6772.0712890625
359,98.100235,56280,266.48706,-0.016731200739741325,1210.789306640625
360,132.86555,56312,255.43753,-0.006946679670363665,449.71697998046875
361,683.32935,56400,273.2311,0.058136921375989914,20168.970703125
362,106.59215,56504,270.98187,0.11042588204145432,378.4007568359375
363,154.68541,56536,265.071,-0.04440579190850258,1206.2340087890625
364,86.49868,56576,244.21765,0.026644425466656685,677.7969970703125
365,141.68106,56664,245.63069,0.049101803451776505,743.9909057617188
366,526.5774,56696,246.20552,0.006441519130021334,8068.40087890625
367,160.26566,56712,245.65796,0.06697163730859756,1004.3212890625
368,125.83561,56720,229.83337,-0.046222880482673645,668.1488647460938
369,100.10891,56824,206.92065,-0.009292888455092907,420.0127868652344
370,107.57895,56912,203.14633,0.04527672007679939,434.3402404785156
371,118.99889,56984,201.9999,0.010795866139233112,632.38623046875
372,105.577415,57104,190.9368,-0.05174741894006729,287.296142578125
373,146.23372,57144,184.02762,-0.05676586553454399,897.6303100585938
374,165.75465,57168,186.59444,-0.004962478764355183,677.8181762695312
375,97.15922,57176,185.73653,-0.02678772434592247,366.5549621582031
376,129.73792,57256,188.17703,0.05097074434161186,403.5469970703125
377,105.40006,57512,188.20485,0.05403238534927368,490.70941162109375
378,95.03914,57528,169.40099,-0.05467304587364197,727.2937622070312
379,84.08549,57856,168.70026,-0.032867152243852615,277.5075378417969
380,62.771057,58384,165.19553,0.03833158314228058,1261.797607421875
381,441.42447,58632,153.10028,0.04768269136548042,8260.3427734375
382,480.3432,58672,171.78786,-0.01264649722725153,9040.78515625
383,105.33611,58864,169.32039,0.06222585216164589,340.2341613769531
384,433.8105,58896,186.68599,0.003686428302899003,9699.4482421875
385,536.02356,58992,206.4031,-0.011364256963133812,10078.982421875
386,460.981,59176,203.12329,-0.0014462413964793086,6989.7802734375
387,62.94774,59184,198.25737,-0.10705190151929855,959.326171875
388,763.3679,59184,230.13399,-0.042441654950380325,25432.224609375
389,714.09985,59520,260.83356,-0.009169742465019226,20225.58984375
390,224.07617,59712,266.6584,0.019492706283926964,917.3377685546875
391,267.46964,60280,274.08194,-0.006298872642219067,2340.286865234375
392,273.8479,60624,282.49545,-0.11706627905368805,4563.92626953125
393,458.24338,60680,298.09595,0.01955919899046421,6153.4853515625
394,268.26147,60896,303.22128,-0.030064206570386887,1115.2440185546875
395,592.1968,60904,327.97318,0.0327911376953125,10906.1015625
396,523.0408,61000,347.63828,-0.0030780809465795755,6606.42041015625
397,124.333,61064,348.58496,0.04540398344397545,3347.869140625
398,296.36658,61192,358.65134,-0.0061736698262393475,805.1331787109375
399,162.09297,61376,362.5517,0.0024851481430232525,840.7129516601562
400,120.91749,61408,365.459,-0.012447127141058445,3983.441650390625
401,236.2293,61480,355.19928,-0.005214793141931295,2433.185791015625
402,109.47453,61480,336.65582,0.06312750279903412,2161.29736328125
403,308.76868,61528,346.82745,-0.033198848366737366,549.5390625
404,102.48607,61624,330.26123,0.011194737628102303,2995.60205078125
405,92.2094,61632,308.0705,0.07874631136655807,4238.51953125
406,99.71078,61808,290.00702,0.0161104965955019,2925.06298828125
407,167.76685,61976,295.24796,-0.026030641049146652,1007.385009765625
408,157.86946,62064,264.97308,-0.04261765629053116,750.2508544921875
409,213.25089,62064,239.93059,-0.048570647835731506,1046.0712890625
410,155.10146,62176,236.4819,-0.028826331719756126,386.5375061035156
411,122.956245,62616,229.25618,-0.00585518404841423,10051.4189453125
412,137.66306,62800,222.44698,-0.03697320818901062,246.80165100097656
413,93.01098,62848,204.18533,0.043964188545942307,792.392822265625
414,268.69348,62920,204.20694,0.050874218344688416,4851.12353515625
415,267.15393,62928,187.95479,0.010814646258950233,3899.373779296875
416,120.87937,63096,167.84673,-0.012908504344522953,801.3546142578125
417,235.96867,63256,173.4285,0.02285359613597393,2548.867919921875
418,488.5277,63632,183.03658,-0.014721631072461605,10704.685546875
419,387.1737,63816,194.29062,0.0049845934845507145,8843.5419921875
420,479.2618,63984,212.20781,-0.0330498069524765,7058.83056640625
421,96.598404,64136,205.22629,-0.02119935117661953,108.69831085205078
422,434.7602,64184,221.49055,0.01051195990294218,10960.6357421875
423,303.14075,64248,221.20914,-0.06256256252527237,3791.176513671875
424,321.77307,64752,232.1735,0.00091376161435619,2133.554443359375
425,293.40436,64760,242.23325,-0.030861834064126015,2824.6494140625
426,214.24295,64816,247.95987,-0.01473857183009386,1946.7763671875
427,371.2311,64984,258.13306,-0.000878388062119484,8521.9501953125
428,326.9549,65000,266.58734,-0.023893598467111588,1975.2650146484375
429,105.51915,65176,261.20078,-0.01190200261771679,1514.4549560546875
