episode,reward,timestep,avg_reward_20,policy_loss,value_loss
36,232.67111,8696,276.3886,-0.01226923055946827,2303.204833984375
37,183.87852,8904,265.30853,-0.023438239470124245,2528.371826171875
38,532.99335,9344,272.04333,-0.01861748658120632,12542.8779296875
39,103.96793,9344,268.3537,0.0063843196257948875,1056.1317138671875
40,310.83002,9352,263.54642,0.004699645563960075,4119.09326171875
41,285.31723,9408,257.01154,0.026708701625466347,4297.66796875
42,199.33469,9776,256.4339,0.02317909151315689,1837.6094970703125
43,154.57216,9808,241.85239,-0.00026311282999813557,2430.612060546875
44,253.32562,10088,226.02463,0.023829134181141853,2648.517333984375
45,84.395035,10096,218.46863,-0.010122278705239296,1453.505126953125
46,133.17285,10456,217.07906,0.014269290491938591,1119.9512939453125
47,294.45447,10560,227.01997,0.026142258197069168,1461.2186279296875
48,208.52612,10592,230.47563,-0.0013192667393013835,2829.218017578125
49,120.373924,10592,227.38252,0.016331013292074203,2360.758056640625
50,150.31284,10864,227.7844,-0.012476603500545025,1571.7041015625
51,103.390144,11168,215.75273,0.007258083205670118,2105.421630859375
52,84.04859,11176,198.84868,-0.04125693067908287,1917.7607421875
53,106.62527,11320,188.61525,-0.004311170428991318,2667.73828125
54,153.40279,11552,189.00583,-0.0012468191562220454,2103.93408203125
55,212.93944,11960,195.4266,0.005417457316070795,2327.13671875
56,160.97098,12288,191.8416,-0.010731815360486507,3807.290771484375
57,134.64793,12416,189.38008,-0.0033460184931755066,2103.438232421875
58,332.3465,12600,179.34773,0.014267758466303349,4393.9130859375
59,427.76056,12600,195.53735,-0.011097151786088943,9601.248046875
60,303.45557,12872,195.16862,-0.0058405702002346516,4472.84228515625
61,166.3486,12888,189.2202,-0.03147276118397713,1823.41943359375
62,530.60315,13184,205.78362,0.01725234091281891,14674.4482421875
63,125.65127,13400,204.33757,-0.026227664202451706,1908.3511962890625
64,161.02757,13944,199.72267,-8.161140431184322e-05,2673.916259765625
65,443.32764,13968,217.66934,-0.015644514933228493,8945.841796875
66,370.32043,14424,229.52669,0.016244957223534584,6535.849609375
67,218.13942,14496,225.71097,0.012539747171103954,3640.810791015625
68,453.12674,14608,237.941,-0.02400456927716732,8880.5654296875
69,310.47015,14608,247.4458,-0.00228261761367321,3407.81884765625
70,332.71173,14880,256.56573,-0.007095154840499163,4224.90673828125
71,389.86563,14952,270.88953,0.0025749991182237864,9947.1552734375
72,306.9474,15288,282.03445,-0.016617929562926292,5077.7587890625
73,173.40129,15592,285.37323,0.008695493452250957,2043.103271484375
74,120.94954,15680,283.75058,-0.009981929324567318,1787.9273681640625
75,113.12686,15800,278.75995,-0.02408810332417488,2124.746337890625
76,318.93436,16368,286.65814,-0.009367828257381916,4460.248046875
77,238.32272,16600,291.84186,0.011223088018596172,1877.3460693359375
78,339.11517,16616,292.1803,-0.010333969257771969,3054.582275390625
79,127.40453,16664,277.1625,-0.005805147346109152,2615.61474609375
80,268.84027,16848,275.4317,-0.0013410422252491117,3416.280517578125
81,358.69247,16960,285.0489,0.0020810922142118216,4951.43798828125
82,205.15051,16984,268.77628,0.02486496977508068,2443.794677734375
83,100.91631,17336,267.53955,-0.037982940673828125,1931.630615234375
84,566.22565,17384,287.79944,0.0040146964602172375,13401.365234375
85,143.64552,17520,272.81534,-0.013830565847456455,2172.07958984375
86,125.52344,17704,260.5755,-0.014145354740321636,2893.038818359375
87,193.78224,17816,259.3576,0.020675817504525185,1388.3714599609375
88,233.34822,18128,248.3687,-0.026453448459506035,3471.71484375
89,151.72491,18168,240.43144,-0.009973062202334404,2776.26220703125
90,117.249626,18224,229.65836,-0.03324730694293976,2314.94873046875
91,117.09154,18512,216.0196,0.01650741510093212,2368.6494140625
92,67.86856,18776,204.06569,-0.03228705748915672,2777.794921875
93,205.16028,18864,205.65364,0.0003357345995027572,1585.0087890625
94,100.97754,19352,204.65506,-0.01110495813190937,1933.0167236328125
95,208.33395,19424,209.41537,-0.006739452015608549,1781.8375244140625
96,176.8834,19480,202.31284,-0.009895510040223598,2862.888427734375
97,345.81357,19528,207.68738,-0.0027283141389489174,4535.8583984375
98,37.269913,19680,192.59512,0.035814572125673294,2389.439208984375
99,113.61886,20000,191.90584,-0.004435303155332804,1668.9027099609375
100,464.64056,20232,201.69586,0.007355648558586836,9740.2978515625
101,194.70825,20496,193.49666,-0.013816647231578827,1834.069091796875
102,198.69948,20848,193.17409,-0.003096195636317134,2218.56884765625
103,188.63008,21104,197.55978,-0.002790043829008937,2105.72216796875
104,121.94274,21264,175.34563,-0.0071764071471989155,1581.6119384765625
105,151.08556,21344,175.71764,0.006834391038864851,1280.1124267578125
106,319.7988,21360,185.4314,-0.014243775978684425,3169.285888671875
107,209.71535,21832,186.22806,-0.017696762457489967,3169.834228515625
108,437.1768,22008,196.41948,-0.013743062503635883,6254.7890625
109,122.835815,22008,194.97502,0.019145945087075233,1605.8564453125
110,76.10589,22384,192.91785,0.025705909356474876,1548.5135498046875
111,247.75015,22656,199.45079,0.01287692692130804,3291.358154296875
112,243.37201,22856,208.22595,0.007556809112429619,2186.580810546875
113,238.98616,22904,209.91727,0.00869122426956892,4446.03271484375
114,306.99997,23352,220.21838,0.016833119094371796,4296.60693359375
115,180.93271,23496,218.8483,0.01065678708255291,1271.421142578125
116,384.6764,23840,229.23795,-0.018485993146896362,4540.736328125
117,430.82132,24016,233.48833,-0.005113457329571247,6446.67919921875
118,207.4847,24072,241.99907,-0.0025810443330556154,2138.831298828125
119,192.2197,24376,245.92912,-0.021813035011291504,2540.953857421875
120,183.10223,24392,231.8522,-0.009586593136191368,2387.369873046875
121,335.21054,24664,238.87729,-0.0009726110729388893,3447.73779296875
122,328.31512,24696,245.35808,0.010974135249853134,3531.642822265625
123,173.90341,25112,244.62175,-0.010858115740120411,1320.7381591796875
124,193.21362,25136,248.1853,-0.01547088660299778,2019.3291015625
125,170.64282,25520,249.16313,-0.003175918012857437,1696.726806640625
126,85.49938,25544,237.44821,0.016674721613526344,2127.737060546875
127,107.915596,25696,232.3582,0.0016189470188692212,2244.722900390625
128,228.84845,25920,221.9418,0.026209712028503418,1071.06005859375
129,224.78922,26000,227.03946,-0.02676272951066494,2500.160400390625
130,319.8819,26336,239.22824,0.04113194718956947,3414.989013671875
131,90.83021,26344,231.38225,-0.033213768154382706,1227.248779296875
132,192.79305,26368,228.85332,-0.01916591450572014,1654.853759765625
133,269.94034,26464,230.40103,0.005405102856457233,4677.626953125
134,181.61525,26616,224.13179,-0.009293407201766968,951.3500366210938
135,48.772617,26976,217.52377,-0.014488316141068935,2686.281982421875
136,150.26878,27056,205.80342,-0.019030088558793068,1461.3572998046875
137,109.92157,27072,189.75844,0.0010374917183071375,1836.82080078125
138,192.63538,27392,189.01596,-0.040815286338329315,1302.8206787109375
139,163.31015,27744,187.57048,0.007363068871200085,1096.4434814453125
140,148.95503,27928,185.86311,-0.018009154126048088,835.3800048828125
141,252.96562,28200,181.75087,-0.012433181516826153,1374.8026123046875
142,155.03197,28200,173.0867,-0.038055069744586945,908.063720703125
143,344.1173,28352,181.59741,-0.003643264062702656,2920.329345703125
144,118.77215,28744,177.87534,0.0008422632236033678,792.8502807617188
145,279.19595,29048,183.30301,0.02537120133638382,3113.17529296875
146,434.042,29064,200.73013,-0.003390369238331914,6037.0341796875
147,437.56744,29400,217.21272,0.04478096216917038,8955.3740234375
148,175.74164,29432,214.5574,0.0024095510598272085,998.8303833007812
149,92.239716,29736,207.9299,-0.010520844720304012,1015.7069702148438
150,194.61353,29808,201.66649,-0.0014327028766274452,1981.5938720703125
151,236.9724,30208,208.97359,-0.021086249500513077,1499.484375
152,331.8672,30360,215.92729,-0.012110858224332333,3778.8203125
153,365.3653,30752,220.69853,-0.007280874066054821,3755.910888671875
154,525.1482,31056,237.8752,0.05415618047118187,8986.38671875
155,299.87457,31072,250.4303,0.03258110210299492,2568.714111328125
156,234.07962,31136,254.62082,0.06136822700500488,2235.9287109375
157,171.23633,31360,257.68658,0.01905769854784012,897.0936889648438
158,309.09338,31440,263.50946,-0.024344760924577713,3106.125244140625
159,282.5727,31600,269.4726,-0.002366421977058053,1828.136962890625
160,102.263405,31656,267.138,0.011132080107927322,738.8082275390625
161,257.8375,31768,267.3816,0.04910634085536003,1643.8443603515625
162,133.1508,32192,266.28754,0.009520194493234158,1118.968505859375
163,129.132,32264,255.53828,0.07960277050733566,1009.4291381835938
164,161.99335,32328,257.6993,-0.005246156360954046,1181.821533203125
165,157.13902,32336,251.59648,0.014647342264652252,866.0292358398438
166,97.28674,32640,234.75871,-0.009229887276887894,1012.7572631835938
167,194.74126,32752,222.61743,-0.00164031982421875,1400.490478515625
168,128.20668,32872,220.24068,-0.016549931839108467,881.7025756835938
169,187.83348,32928,225.02036,-0.03262370079755783,1187.538818359375
170,80.37973,33224,219.30867,-0.046217016875743866,843.8954467773438
171,108.739395,33400,212.89705,-0.0016258669784292579,753.7047729492188
172,141.99167,33552,203.40326,0.004791030660271645,1066.9638671875
173,206.70503,33712,195.47026,0.021248769015073776,1466.0775146484375
174,112.23073,33752,174.82439,-0.02501678466796875,739.9081420898438
175,182.01115,33912,168.93121,-0.011346492916345596,1497.7974853515625
176,185.47832,33920,166.50113,0.07232110947370529,1118.314697265625
177,89.576195,34192,162.41812,-0.031993672251701355,689.654296875
178,122.61362,34608,153.09415,0.009962675161659718,684.8492431640625
179,60.609924,34648,141.996,-0.05497422441840172,306.99285888671875
180,181.35323,34720,145.95047,0.04442839324474335,741.002685546875
181,254.21698,34880,145.76945,-0.032411184161901474,2462.577392578125
182,174.18108,34896,147.82098,-0.022500578314065933,819.5634765625
183,109.91159,34936,146.85997,0.07947273552417755,1109.8607177734375
184,228.42531,35264,150.18155,0.009770188480615616,1072.447265625
185,119.72556,35280,148.31088,-0.07305154949426651,684.0944213867188
186,64.30068,35640,146.66159,-0.035506319254636765,458.7567138671875
187,119.52372,35664,142.90071,-0.03066612035036087,854.5060424804688
188,478.10422,35928,160.39558,-0.016290247440338135,5265.71240234375
189,120.58288,36128,157.03305,-0.030487265437841415,594.318359375
190,176.1626,36216,161.82219,-0.0505809411406517,637.5447998046875
191,157.28864,36664,164.24965,0.020157698541879654,385.4642639160156
192,209.15791,36696,167.60796,-0.01587877795100212,547.259521484375
193,163.70168,36848,165.4578,0.06948975473642349,1108.043212890625
194,145.4999,36976,167.12126,0.05604265630245209,746.8080444335938
195,533.2517,37272,184.6833,0.005572497844696045,8953.4404296875
196,234.84949,37320,187.15186,0.015488543547689915,981.4851684570312
197,147.0448,37648,190.0253,0.13153864443302155,945.9041137695312
198,195.25565,37704,193.65738,0.04364292696118355,714.4588623046875
199,422.12164,37936,211.73299,-0.014030912891030312,4227.33349609375
200,203.46783,37976,212.8387,0.02647000551223755,595.655029296875
201,146.42691,38104,207.44919,-0.033641159534454346,1234.7994384765625
202,154.8159,38136,206.48093,-0.0009632784640416503,700.7354125976562
203,145.85112,38280,208.27792,-0.00627669133245945,991.9378662109375
204,156.9771,38288,204.7055,0.02165966108441353,671.172119140625
205,130.29335,38792,205.23389,-0.05010172352194786,626.1461791992188
206,293.8215,39064,216.70993,0.026153115555644035,1455.2684326171875
207,440.06244,39656,232.73686,0.02944551222026348,2345.2783203125
208,399.5687,39944,228.81009,0.01358646247535944,1917.2542724609375
209,497.57242,39984,247.65955,0.03510317951440811,3757.7060546875
210,354.04245,40144,256.55356,0.024629175662994385,1245.8497314453125
211,428.92258,40288,270.13525,0.01992068439722061,1767.698486328125
212,447.17847,40296,282.0363,0.04194531962275505,1858.9075927734375
213,430.6189,40800,295.38214,0.030129969120025635,1853.90673828125
214,232.14919,41072,299.7146,0.0034815268591046333,2865.441162109375
215,275.01706,41664,286.80292,-0.015861723572015762,3083.427734375
216,247.2044,41952,287.42065,-0.01859487220644951,932.767822265625
217,446.06686,41992,302.37177,0.03539254888892174,914.9633178710938
218,423.8792,42152,313.80292,0.004510218743234873,1451.9376220703125
219,244.08742,42296,304.9012,-0.006317799910902977,1329.608642578125
220,287.35843,42304,309.09573,-0.010788450948894024,2544.002685546875
221,378.23953,42808,320.68634,-0.014218030497431755,1630.0897216796875
222,338.8847,43080,329.8898,-0.006506809964776039,2587.049560546875
223,323.37787,43672,338.76614,-0.0017192886443808675,3676.679931640625
224,336.50995,43936,347.74277,0.03429597243666649,1247.5399169921875
225,227.29022,43984,352.5926,-0.0005114225787110627,1966.7086181640625
226,213.88373,44000,348.5957,-0.03309032693505287,1971.7381591796875
227,202.4125,44160,336.7132,-0.006512706633657217,2822.970947265625
228,208.73947,44312,327.17175,-0.0265571940690279,2253.0322265625
229,93.02959,44752,306.94464,0.018025903031229973,375.8493957519531
230,143.2489,44792,296.40497,-0.00747604388743639,888.5477905273438
231,153.63342,44800,282.64047,0.029031939804553986,640.4512329101562
232,434.41656,44816,282.00238,0.007515409961342812,2757.89111328125
233,262.29242,45592,273.58606,0.0019672145135700703,710.4484252929688
234,396.62775,45680,281.81,0.003901022020727396,2552.936279296875
235,325.86346,45888,284.35236,-0.01474681869149208,1418.113525390625
236,112.673996,46104,277.6258,0.02657613344490528,507.6742858886719
237,438.86023,46168,277.26547,0.008911680430173874,2684.762939453125
238,279.2273,46456,270.03287,0.005700152833014727,1211.3349609375
239,156.61748,46728,265.6594,0.017606079578399658,444.8659973144531
240,70.06473,46736,254.79472,-0.08181767910718918,426.0171203613281
241,278.02463,46760,249.78398,-0.01343715749680996,587.2579345703125
242,451.43457,46824,255.41142,-0.0012230132706463337,2935.9697265625
243,398.40146,47600,259.16263,0.04514941945672035,1363.919677734375
244,438.32196,47896,264.2532,0.05603738874197006,3231.156005859375
245,364.80884,48112,271.12915,0.012706012465059757,1044.0899658203125
246,352.89227,48464,278.07956,0.04136551544070244,935.814697265625
247,519.12915,48736,293.91537,0.019429484382271767,5233.3349609375
248,321.28137,48744,299.54248,-0.011728719808161259,506.94610595703125
249,336.4181,48768,311.7119,-0.011766471900045872,1849.570068359375
250,374.7951,48832,323.2892,-0.01731713116168976,1766.6190185546875
251,362.45346,49608,333.73022,-0.03376077115535736,1529.5655517578125
252,258.9406,49904,324.95642,0.0003781413834076375,587.0321655273438
253,236.07137,50040,323.6454,0.002177127171307802,1479.01318359375
254,317.37378,50120,319.68268,0.033726971596479416,1502.05322265625
255,182.8334,50352,312.5312,0.007975965738296509,1580.4669189453125
256,367.95694,50752,325.29535,0.008570576086640358,2972.0224609375
257,247.77856,50776,315.7413,0.014119061641395092,965.2377319335938
258,203.67511,50840,311.96365,-0.05512487143278122,791.9686889648438
259,136.09213,50992,310.9374,0.015116358175873756,1707.6800537109375
260,255.74066,51616,320.22116,-0.04148360341787338,763.6087646484375
261,140.17308,51808,313.3286,0.04322271794080734,897.7593383789062
262,371.43793,51912,309.32877,-0.011263905093073845,1545.5279541015625
263,393.99225,52048,309.1083,0.01837349683046341,1279.0299072265625
264,291.30695,52128,301.75757,0.0064771887846291065,562.118408203125
265,179.20859,52784,292.47757,-0.008623586967587471,323.6251220703125
266,225.84122,52848,286.12497,-0.0057821390219032764,470.05712890625
267,259.29007,53000,273.13303,-0.022279292345046997,570.2982177734375
268,196.57118,53192,266.89752,0.034403350204229355,1592.560302734375
269,281.99744,53624,264.1765,0.018285121768712997,1802.1932373046875
270,275.91855,53816,259.23267,0.003985158167779446,1129.9686279296875
271,284.02167,53920,255.31108,0.0012762669939547777,965.8695678710938
272,158.06834,53992,250.26746,-0.010354902595281601,1603.6331787109375
273,348.75378,54056,255.90158,-0.0005281912162899971,1080.3507080078125
274,226.40103,54064,251.35294,0.025167299434542656,991.330078125
275,123.57517,55000,248.39005,-0.01794506423175335,2238.7373046875
276,249.47314,55008,242.46582,-0.014417732134461403,552.0680541992188
277,226.09421,55096,241.38162,0.007674642372876406,1598.2193603515625
278,140.9739,55152,238.24655,-0.0008597654523327947,1407.9967041015625
279,289.244,55296,245.90417,-0.03428561985492706,2378.05224609375
280,204.02435,55824,243.31836,-0.030262069776654243,1333.9359130859375
281,271.05518,55928,249.86246,0.032198842614889145,975.0909423828125
282,335.19366,56064,248.05025,0.010222727432847023,1956.358642578125
283,138.94868,56520,235.29807,0.025684958323836327,418.45806884765625
284,295.54407,57008,235.50992,0.0021631005220115185,1580.31103515625
285,278.68274,57016,240.48361,-0.04443347454071045,2535.94921875
286,274.18073,57104,242.90059,-0.00872225221246481,1443.89111328125
287,434.95245,57304,251.68372,0.018317842856049538,2769.785888671875
288,206.67989,57496,252.18916,-0.014906248077750206,1508.000732421875
289,157.6227,57568,245.97041,-0.05548422038555145,388.1958312988281
290,352.88867,57600,249.8189,-0.030313750728964806,2421.953857421875
291,184.87286,57712,244.86148,0.04653800651431084,835.2892456054688
292,345.16467,57920,254.21631,0.03082577884197235,1905.633056640625
293,293.20215,57936,251.43872,-0.023310203105211258,932.3919067382812
294,197.65695,58896,250.0015,-0.03454917296767235,468.6917419433594
295,298.41693,58936,258.7436,-0.0029165055602788925,1236.010986328125
296,353.4174,59112,263.94083,-0.015226934105157852,1350.2332763671875
297,213.90701,59312,263.33145,0.024488897994160652,425.0254211425781
298,232.77661,59576,267.92157,-0.050696782767772675,667.5776977539062
299,342.89813,59608,270.6043,0.015378914773464203,542.9639282226562
300,176.98471,59720,269.2523,-0.01364992931485176,1559.2950439453125
301,321.81665,59928,271.79037,0.0003586879465728998,590.7594604492188
302,71.106895,60384,258.58606,0.05649976432323456,3416.992431640625
303,147.82364,60760,259.02985,-0.01052574347704649,2554.073974609375
304,363.8973,60904,262.44745,0.019344497472047806,852.6768188476562
305,382.0822,60944,267.61743,0.0029224229510873556,1071.937255859375
306,184.54199,61120,263.1355,-0.028457991778850555,924.1963500976562
307,260.3926,61232,254.4075,-0.007022158708423376,627.2992553710938
308,297.4068,61416,258.94385,-0.0237067062407732,2538.16650390625
309,333.63467,61584,267.74445,-0.007036642637103796,2211.130615234375
310,166.98894,62384,258.44946,-0.036578960716724396,2321.93798828125
311,324.01068,62392,265.40634,0.04725131019949913,863.6495361328125
312,175.08707,62776,256.90247,-0.003727240953594446,891.118408203125
313,283.9921,62912,256.44196,-0.015286814421415329,392.6888427734375
314,553.1255,62952,274.2154,-0.04930844530463219,4857.90234375
315,377.15466,62976,278.15228,-0.023832617327570915,2407.850830078125
316,218.3656,63128,271.39972,0.027344662696123123,342.009521484375
317,220.79272,63424,271.744,-0.054434727877378464,460.8844909667969
318,312.40967,63800,275.72565,0.040197815746068954,1651.9619140625
319,87.366615,63912,262.94907,0.0045323446393013,2201.9697265625
320,188.02469,64000,263.50104,-0.019826631993055344,1120.2596435546875
321,240.4184,64288,259.43115,-0.00031906654476188123,809.4080810546875
322,295.4665,64768,270.6491,-0.023644333705306053,1043.5357666015625
323,216.38177,64768,274.07703,0.07623770087957382,2584.105224609375
324,358.11038,64784,273.78766,0.050276074558496475,1950.752197265625
325,263.57593,64888,267.86237,-0.028235647827386856,571.246337890625
326,296.0585,64984,273.43817,0.01847280189394951,1306.89892578125
327,315.42224,65920,276.18967,-0.014808564446866512,1414.58251953125
328,377.2889,66008,280.1838,-0.016043614596128464,923.450927734375
329,388.62445,66296,282.9333,-0.006921107415109873,1599.680908203125
330,423.07294,66776,295.7375,-0.02379501797258854,1846.0162353515625
331,396.5639,66776,299.3651,0.016595665365457535,2288.359130859375
332,402.39023,66792,310.7303,0.0030668950639665127,1574.285888671875
333,426.76047,66896,317.86868,0.009887512773275375,3346.481689453125
334,204.46695,66968,300.43573,-0.005768585484474897,1017.1304931640625
335,314.46704,66992,297.30136,0.017639342695474625,1285.45654296875
336,398.65622,67216,306.31592,0.05549988895654678,2754.90380859375
337,206.7327,67640,305.6129,0.0659569799900055,2353.3203125
338,170.85988,67824,298.53546,-0.034497689455747604,3802.36181640625
339,305.7301,67856,309.45364,-0.0033749828580766916,2151.061767578125
340,303.28058,68200,315.2164,-0.04003386199474335,4578.744140625
341,596.76514,68304,333.03375,-0.006101175211369991,5552.27099609375
342,340.9131,68544,335.3061,0.013020304962992668,1024.8084716796875
343,93.86422,68672,329.18024,0.028773194178938866,3734.341552734375
344,256.6612,68784,324.10773,-0.05894294008612633,1707.9267578125
345,359.91913,68904,328.9249,0.029132099822163582,1680.228515625
346,278.1975,69600,328.03183,-0.06289282441139221,1489.825927734375
347,310.0642,69640,327.76392,-0.04728900268673897,938.6336059570312
348,498.63333,69648,333.83118,-0.03179037943482399,2376.445556640625
349,118.38105,69664,320.31903,-0.03141316398978233,2281.577880859375
350,460.00024,69728,322.16537,-0.03218413144350052,7203.337890625
351,588.69476,69864,331.7719,0.016566425561904907,4965.611328125
352,89.17748,70096,316.11124,-0.03625912964344025,1695.539794921875
353,115.27559,70240,300.53702,0.09459132701158524,715.3081665039062
354,538.7793,70552,317.25262,0.0012764494167640805,4303.423828125
355,415.3373,70616,322.2961,-0.005320419557392597,2004.3890380859375
356,76.39151,70712,306.18292,-0.020907215774059296,2503.24267578125
357,147.04485,71000,303.19852,-0.012930178083479404,858.2286376953125
358,64.71267,71120,297.89117,-0.0021359312813729048,2137.899658203125
359,372.71167,71328,301.24023,-0.017167462036013603,1749.0689697265625
360,178.46547,71592,294.99948,0.02310026064515114,1172.2978515625
361,133.80975,71616,271.85175,-0.056559592485427856,1492.2366943359375
362,523.21545,71648,280.9668,0.009583249688148499,4905.8525390625
363,449.38562,71656,298.74286,-0.032844968140125275,1922.7064208984375
364,449.28827,71872,308.3742,0.027537494897842407,875.4910888671875
365,107.159546,72160,295.73627,0.016679048538208008,867.82275390625
366,144.97527,72200,289.07513,-0.052021969109773636,666.9481811523438
367,77.386444,72216,277.44122,0.07819947600364685,892.1744995117188
368,421.13266,72560,273.56622,0.005697790067642927,1414.62158203125
369,541.7102,72624,294.73267,-0.001033524633385241,5140.4150390625
370,520.51294,73336,297.7583,-0.018999867141246796,4379.2890625
371,165.93997,73376,276.62057,-0.011921294033527374,470.40142822265625
372,305.82974,73496,287.4532,-0.058599356561899185,1636.2530517578125
373,252.93443,73584,294.33612,-0.05173715204000473,556.383544921875
374,508.95993,73664,292.84518,-0.047286443412303925,3697.96728515625
375,262.20917,73720,285.18878,-0.02423243783414364,983.0980224609375
376,376.3767,73880,300.18805,-0.02646099030971527,720.3529663085938
377,111.798645,74144,298.42572,0.004238360095769167,968.0321655273438
378,389.79807,74568,314.68,0.026119520887732506,962.8822631835938
379,327.94925,75136,312.4419,0.018810458481311798,724.5779418945312
380,447.83347,75384,325.91028,-0.0037152417935431004,1214.7332763671875
381,466.95355,75504,342.56747,-0.026373296976089478,2472.63427734375
382,533.4999,75672,343.0817,0.014001854695379734,5136.033203125
383,313.09677,75728,336.26724,0.05107804387807846,1064.9552001953125
384,479.17987,75888,337.76184,-0.004887417424470186,3681.761962890625
385,467.96185,76152,355.80194,-0.0031504840590059757,2119.114013671875
386,100.46512,76320,353.57645,-0.014016680419445038,2803.651611328125
387,135.47667,76352,356.48093,0.07160166651010513,2552.606689453125
388,422.46545,76576,356.5476,0.0036974523682147264,2745.512451171875
389,280.965,76768,343.5103,-0.002717416500672698,1381.2623291015625
390,507.44092,77144,342.85672,0.04060406610369682,3054.909912109375
391,338.4989,77360,351.48468,-0.0032974896021187305,2098.826171875
392,450.4911,77392,358.71774,-0.0002732599969021976,1885.6573486328125
393,264.46802,77840,359.29443,0.020480604842305183,1939.5391845703125
394,307.83197,78328,349.23804,-0.0012155889999121428,3758.916015625
395,391.8986,78360,355.7225,-0.005645995493978262,2776.373291015625
396,266.22787,78584,350.21506,-0.028877487406134605,826.818359375
397,358.28165,78776,362.5392,-0.0210578590631485,701.2237548828125
398,270.52066,79016,356.57535,-0.01949024572968483,1780.6114501953125
399,368.47116,79152,358.60144,-0.002742995275184512,819.41064453125
400,293.04486,79312,350.862,-0.04142297804355621,1895.256103515625
401,499.9342,79368,352.51102,-0.0198066383600235,4055.091796875
402,345.92816,79840,343.13245,0.011089944280683994,1621.90966796875
403,258.30768,80128,340.39297,-0.034016627818346024,1914.2705078125
404,292.61053,80336,331.0645,0.010655209422111511,1527.9476318359375
405,436.19513,80592,329.4762,-0.0023173298686742783,3316.70556640625
406,408.73895,81024,344.88986,0.010997985489666462,5123.57958984375
407,264.02966,81160,351.31754,-0.04912419989705086,525.484375
408,400.1408,81320,350.2013,-0.018045220524072647,1807.444580078125
409,162.06296,81360,344.25616,0.021755564957857132,2277.157958984375
410,231.61131,81376,330.46472,-0.017891371622681618,1135.1156005859375
411,222.36343,81424,324.65793,-0.03604399412870407,698.3082885742188
412,219.48933,81896,313.10785,-0.03412669897079468,2234.571044921875
413,199.35101,82152,309.852,-0.01796347089111805,582.2993774414062
414,314.55682,82344,310.18823,-0.03597785532474518,751.6754760742188
415,228.29701,82408,302.00815,0.009599080309271812,433.05670166015625
416,439.3894,82600,310.6662,-0.03877229988574982,4063.71240234375
417,259.8114,82616,305.74274,0.006719565950334072,520.4861450195312
418,208.87451,82896,302.66043,-0.01811983250081539,3120.88330078125
419,394.48502,82992,303.96112,-0.005065880250185728,1968.7291259765625
420,49.07521,83560,291.76263,0.046495288610458374,10415.3359375
421,269.2094,83904,280.22638,-0.03029240481555462,1862.77490234375
422,229.91837,84192,274.4259,0.007178600877523422,1837.515869140625
423,93.23663,84272,266.17236,0.0013212950434535742,1058.611083984375
424,330.49518,84352,268.0666,-0.02098787948489189,1572.736328125
425,465.19885,84416,269.51678,-0.01754165068268776,4338.1396484375
426,-145.30457,84592,241.8146,0.03891082853078842,26270.169921875
